1.260000000000000000e+02 3.323764751860906927e+03 1.012087903965247060e+00 4.762160335295372721e-03 -3.659765636736369743e+01
1.270000000000000000e+02 3.355954875706772782e+03 1.018072728014747907e+00 4.841251180620358488e-03 -3.705534079706200856e+01
1.280000000000000000e+02 3.388164406674166003e+03 1.023620288578883208e+00 4.921124754623385292e-03 -3.749977144885642133e+01
1.290000000000000000e+02 3.420393173117461629e+03 1.028731179492929915e+00 5.001786836609642059e-03 -3.793044939467026921e+01
1.300000000000000000e+02 3.452626146441764831e+03 1.033391139509701517e+00 5.083243307110012210e-03 -3.834680150561038658e+01
1.310000000000000000e+02 3.484848529138516824e+03 1.037600754416676763e+00 5.165500139905431810e-03 -3.874840700812853100e+01
1.320000000000000000e+02 3.517068733844878352e+03 1.041360566661143183e+00 5.248563392449744937e-03 -3.913478574997090220e+01
1.330000000000000000e+02 3.549265690924263254e+03 1.044656252128673968e+00 5.332439195888077910e-03 -3.950553565072952722e+01
1.340000000000000000e+02 3.581440615624083875e+03 1.047503201333312761e+00 5.417133743382330710e-03 -3.986010614568168364e+01
1.350000000000000000e+02 3.613579866372949255e+03 1.049879664156773140e+00 5.502653276884789113e-03 -4.019824388648767410e+01
1.360000000000000000e+02 3.645684658241087618e+03 1.051793604886464895e+00 5.589004074010536262e-03 -4.051932418922300627e+01
1.370000000000000000e+02 3.677741349609511872e+03 1.053238131996540927e+00 5.676192432672300808e-03 -4.082294530182527836e+01
1.380000000000000000e+02 3.709743727301268336e+03 1.054221211426218385e+00 5.764224655598712554e-03 -4.110877983638943789e+01
1.390000000000000000e+02 3.741678149971302446e+03 1.054735953052369446e+00 5.853107033378249571e-03 -4.137642620133786409e+01
1.400000000000000000e+02 3.773553261607120021e+03 1.054782895609271742e+00 5.942845827044496675e-03 -4.162548288397461960e+01
1.410000000000000000e+02 3.805347993185298037e+03 1.054377434903966071e+00 6.033447249670823020e-03 -4.185562273291900226e+01
